image_name,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,x_21,y_21,z_21,x_22,y_22,z_22,x_23,y_23,z_23,x_24,y_24,z_24,x_25,y_25,z_25,x_26,y_26,z_26,x_27,y_27,z_27,x_28,y_28,z_28,x_29,y_29,z_29,x_30,y_30,z_30,x_31,y_31,z_31,x_32,y_32,z_32
frame_00000.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_00001.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_00002.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_00003.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_00004.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_00005.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_00006.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
frame_00007.jpg,0.29500138759613037,0.9852060675621033,0.012144140899181366,0.32613831758499146,0.9764060378074646,0.050233595073223114,0.3290517330169678,0.9814380407333374,0.049729205667972565,0.3309406042098999,0.9872368574142456,0.04985503852367401,0.31823211908340454,0.9534362554550171,0.013865135610103607,0.31519126892089844,0.9436251521110535,0.012833772227168083,0.3124403953552246,0.9332942366600037,0.012163670733571053,0.3194081783294678,0.9814395308494568,0.22109682857990265,0.2939087152481079,0.9049620032310486,0.0604972317814827,0.2697139382362366,1.0020320415496826,0.08602477610111237,0.2590561509132385,0.9710187315940857,0.03346260264515877,0.1376524567604065,1.1331511735916138,0.3492059111595154,0.08420515060424805,0.7757247686386108,-0.04346294328570366,-0.11992955207824707,1.25383460521698,0.40744495391845703,-0.12475981563329697,0.7012828588485718,-0.2859494388103485,-0.26793205738067627,1.3495630025863647,0.2682734429836273,-0.33611834049224854,0.711315393447876,-0.5427756309509277,-0.3111324906349182,1.384601354598999,0.25655028223991394,-0.39702263474464417,0.6848663687705994,-0.6270704865455627,-0.2943708896636963,1.376258373260498,0.18334200978279114,-0.39839839935302734,0.7255014777183533,-0.6468453407287598,-0.2825250029563904,1.3540736436843872,0.23606519401073456,-0.37808310985565186,0.7473132014274597,-0.5596342086791992,-0.3108682632446289,1.1429733037948608,0.11452557146549225,-0.33602702617645264,0.911323606967926,-0.11532262712717056,-0.6610804796218872,1.2973530292510986,0.046297378838062286,-0.6889588832855225,1.0156700611114502,-0.14996889233589172,-0.9943212270736694,1.3797459602355957,0.34695300459861755,-1.014604091644287,1.059170126914978,0.38169264793395996,-1.0423946380615234,1.3897705078125,0.35906898975372314,-1.0634418725967407,1.047379970550537,0.4252968430519104,-1.0898911952972412,1.3799517154693604,0.06049363687634468,-1.0986199378967285,1.143298864364624,0.1663198173046112
frame_00008.jpg,0.20712308585643768,0.9852043390274048,-0.12851133942604065,0.2346539944410324,0.9837396740913391,-0.11100908368825912,0.23600152134895325,0.9896031618118286,-0.11160297691822052,0.23627880215644836,0.9960458278656006,-0.11162197589874268,0.23348388075828552,0.9621508717536926,-0.12181408703327179,0.23338735103607178,0.9550215601921082,-0.12287763506174088,0.23366613686084747,0.9475579857826233,-0.1238204687833786,0.23722174763679504,1.0033214092254639,0.028586123138666153,0.23460745811462402,0.9342940449714661,-0.018949933350086212,0.1911928355693817,1.0018237829208374,-0.06263790279626846,0.18889066576957703,0.9715763926506042,-0.08189186453819275,0.08516064286231995,1.1494873762130737,0.17098531126976013,0.0856180340051651,0.7803809642791748,-0.052800435572862625,-0.17339345812797546,1.2196053266525269,0.16627147793769836,-0.12382586300373077,0.6945804357528687,-0.2870623469352722,-0.27780580520629883,1.276845097541809,-0.025261398404836655,-0.31666913628578186,0.6603395342826843,-0.6471521258354187,-0.31172019243240356,1.3021844625473022,-0.05493975430727005,-0.3582332134246826,0.6100658774375916,-0.7413069605827332,-0.2937152087688446,1.2954285144805908,-0.12305261194705963,-0.37206870317459106,0.6539466977119446,-0.774280309677124,-0.28268134593963623,1.2760831117630005,-0.056114912033081055,-0.36069896817207336,0.6880860924720764,-0.6720799207687378,-0.31089478731155396,1.108419418334961,0.08712055534124374,-0.3192277252674103,0.87391197681427,-0.08791438490152359,-0.6397735476493835,1.1806697845458984,-0.09774558991193771,-0.6497710943222046,0.9419354200363159,-0.3074256181716919,-0.9604024887084961,1.1733088493347168,0.0742824524641037,-0.9562860727310181,0.9178018569946289,0.025692973285913467,-1.0016812086105347,1.1761599779129028,0.07317598909139633,-0.9995635747909546,0.9051726460456848,0.048754941672086716,-1.0519490242004395,1.1269595623016357,-0.27016571164131165,-1.032892107963562,0.9690091609954834,-0.26617810130119324
frame_00009.jpg,0.1824224442243576,0.9813483357429504,-0.34903770685195923,0.2104082554578781,0.9852638244628906,-0.3370862305164337,0.2113271951675415,0.9918065667152405,-0.3377044200897217,0.21116867661476135,0.9988811016082764,-0.33772799372673035,0.2107517272233963,0.9637420177459717,-0.3381742537021637,0.21128162741661072,0.957666277885437,-0.3392685055732727,0.21220162510871887,0.9513512253761292,-0.3402024507522583,0.21411295235157013,1.0147368907928467,-0.17905087769031525,0.21705377101898193,0.9461486339569092,-0.1828385889530182,0.16707390546798706,0.997788667678833,-0.273461252450943,0.16678927838802338,0.9701046347618103,-0.28018608689308167,0.07315798103809357,1.1543939113616943,0.011670868843793869,0.08500219881534576,0.7904127836227417,-0.13566584885120392,-0.16800828278064728,1.2109313011169434,0.0031933761201798916,-0.1279982179403305,0.6940854787826538,-0.348579466342926,-0.2610214054584503,1.2542765140533447,-0.24062931537628174,-0.30299946665763855,0.6506140828132629,-0.7904472947120667,-0.2841614782810211,1.2759721279144287,-0.2878117859363556,-0.3345628082752228,0.6010215878486633,-0.9000262022018433,-0.2593843936920166,1.2674155235290527,-0.3570113778114319,-0.34731781482696533,0.6418993473052979,-0.9367472529411316,-0.2529037594795227,1.250570297241211,-0.2725994288921356,-0.33942341804504395,0.6758846044540405,-0.8187136650085449,-0.3144899308681488,1.0967748165130615,0.0677819475531578,-0.31781619787216187,0.8671026825904846,-0.06852003931999207,-0.6362589001655579,1.1515896320343018,-0.15089327096939087,-0.642583966255188,0.9329301118850708,-0.3229038119316101,-0.9577932357788086,1.1468040943145752,0.12649492919445038,-0.9526257514953613,0.9003533124923706,0.011767870746552944,-0.9965130686759949,1.1523314714431763,0.13572761416435242,-0.995208740234375,0.8866124749183655,0.03354782238602638,-1.054719090461731,1.0904241800308228,-0.21278133988380432,-1.0316330194473267,0.9511069059371948,-0.30791330337524414
