image_name,x_0,y_0,z_0,x_1,y_1,z_1,x_2,y_2,z_2,x_3,y_3,z_3,x_4,y_4,z_4,x_5,y_5,z_5,x_6,y_6,z_6,x_7,y_7,z_7,x_8,y_8,z_8,x_9,y_9,z_9,x_10,y_10,z_10,x_11,y_11,z_11,x_12,y_12,z_12,x_13,y_13,z_13,x_14,y_14,z_14,x_15,y_15,z_15,x_16,y_16,z_16,x_17,y_17,z_17,x_18,y_18,z_18,x_19,y_19,z_19,x_20,y_20,z_20,x_21,y_21,z_21,x_22,y_22,z_22,x_23,y_23,z_23,x_24,y_24,z_24,x_25,y_25,z_25,x_26,y_26,z_26,x_27,y_27,z_27,x_28,y_28,z_28,x_29,y_29,z_29,x_30,y_30,z_30,x_31,y_31,z_31,x_32,y_32,z_32
frame_00000.jpg,0.6038352251052856,0.27919700741767883,-0.06233590841293335,0.6101607084274292,0.26658594608306885,-0.06105209141969681,0.6137832403182983,0.2692188322544098,-0.061259131878614426,0.6164976954460144,0.26931601762771606,-0.061244405806064606,0.6038458943367004,0.26689213514328003,-0.04194740578532219,0.6025427579879761,0.26628077030181885,-0.04221206158399582,0.6012079119682312,0.2659342885017395,-0.04235081002116203,0.622996985912323,0.27650022506713867,-0.026101505383849144,0.6022229194641113,0.268597811460495,0.05789845064282417,0.6088684797286987,0.29386043548583984,-0.047421470284461975,0.6029824614524841,0.291081964969635,-0.022951623424887657,0.6451798677444458,0.3405546247959137,-0.07183999568223953,0.5889540910720825,0.3411821722984314,0.16118326783180237,0.6220366358757019,0.3721946179866791,-0.12221705913543701,0.5651693940162659,0.3909929096698761,0.1884012222290039,0.5826050043106079,0.34026461839675903,-0.11577285826206207,0.5673852562904358,0.4266698658466339,0.09965743869543076,0.5711263418197632,0.33562785387039185,-0.1376291960477829,0.5674585700035095,0.44039466977119446,0.08666691929101944,0.577795147895813,0.32360026240348816,-0.13058504462242126,0.5718981027603149,0.43683725595474243,0.07185260951519012,0.5795820951461792,0.33166608214378357,-0.11054438352584839,0.573064923286438,0.43159881234169006,0.08963873982429504,0.6161531805992126,0.5358626246452332,-0.06994090229272842,0.5801461935043335,0.5319273471832275,0.06980876624584198,0.6177847981452942,0.6874458193778992,-0.09564726054668427,0.5652784109115601,0.6790497303009033,0.04066791385412216,0.6343896985054016,0.819790780544281,-0.04126976057887077,0.5642738938331604,0.8107103109359741,0.15055130422115326,0.6399598717689514,0.8567665219306946,-0.04253985732793808,0.5730243921279907,0.833992600440979,0.15637712180614471,0.6096791625022888,0.8760544657707214,-0.160860076546669,0.5316323637962341,0.8204740285873413,0.06253421306610107
frame_00001.jpg,0.5967003107070923,0.28568485379219055,-0.19135929644107819,0.6052268743515015,0.2719877064228058,-0.20372986793518066,0.6084523797035217,0.2726847529411316,-0.203953817486763,0.6106725335121155,0.27295488119125366,-0.2039576768875122,0.600631833076477,0.27141904830932617,-0.16959582269191742,0.5999294519424438,0.27087438106536865,-0.16986896097660065,0.5991390943527222,0.2702135145664215,-0.16998876631259918,0.6227351427078247,0.28104671835899353,-0.20481018722057343,0.6033000349998474,0.2757911682128906,-0.04869326204061508,0.6011747717857361,0.29976779222488403,-0.18637874722480774,0.5964217782020569,0.2980833649635315,-0.14291147887706757,0.6377352476119995,0.3537474572658539,-0.26777705550193787,0.5963699221611023,0.35983410477638245,0.11061865091323853,0.6103455424308777,0.3560430705547333,-0.4311157166957855,0.5729199647903442,0.43881693482398987,0.11574877798557281,0.5869969725608826,0.3043392300605774,-0.5259290933609009,0.5634794235229492,0.5081481337547302,-0.010634239763021469,0.5814846754074097,0.295242041349411,-0.5798586010932922,0.5606168508529663,0.5319468975067139,-0.028717968612909317,0.5861016511917114,0.288598895072937,-0.5724160671234131,0.5604624152183533,0.532062828540802,-0.057609934359788895,0.5882663726806641,0.2946970760822296,-0.5253787636756897,0.5628057718276978,0.5235140919685364,-0.027474185451865196,0.6035836935043335,0.5553763508796692,-0.11069001257419586,0.5798577070236206,0.5528846979141235,0.11054210364818573,0.598335325717926,0.709756076335907,-0.14132404327392578,0.5645699501037598,0.6933996081352234,0.1676667034626007,0.6245784759521484,0.8560153841972351,-0.0629039853811264,0.5673660635948181,0.8232391476631165,0.30843737721443176,0.6326484084129333,0.8756722807884216,-0.06293383985757828,0.5766347050666809,0.8417350649833679,0.317383736371994,0.5845150947570801,0.8833389282226562,-0.20256343483924866,0.5298430919647217,0.850426435470581,0.22302260994911194
frame_00002.jpg,0.5987556576728821,0.28268468379974365,-0.18907973170280457,0.6065840721130371,0.26921385526657104,-0.1980322003364563,0.6095300316810608,0.269233763217926,-0.1982383131980896,0.612345814704895,0.2700966000556946,-0.19822587072849274,0.6017914414405823,0.26941901445388794,-0.16784349083900452,0.600960373878479,0.26905709505081177,-0.16808649897575378,0.6000169515609741,0.2685503363609314,-0.16820162534713745,0.6269343495368958,0.27931836247444153,-0.19095441699028015,0.605499267578125,0.2742045521736145,-0.05260434001684189,0.6024969816207886,0.2996993660926819,-0.181740865111351,0.5973182916641235,0.297436386346817,-0.1435365527868271,0.637572705745697,0.3566500246524811,-0.2554834485054016,0.5963558554649353,0.36458760499954224,0.08768383413553238,0.6069019436836243,0.32836857438087463,-0.45202046632766724,0.5722070932388306,0.4420323669910431,0.12927955389022827,0.5984485745429993,0.25575879216194153,-0.5918729305267334,0.5650725960731506,0.5147387385368347,0.05497952550649643,0.5850964188575745,0.2469409555196762,-0.6493844389915466,0.5636096000671387,0.5421709418296814,0.045177750289440155,0.5915913581848145,0.2392939180135727,-0.6472229957580566,0.5649803280830383,0.5418022274971008,0.02079392410814762,0.5902833938598633,0.24669404327869415,-0.595334529876709,0.5666571855545044,0.5317003726959229,0.04210643842816353,0.6035522222518921,0.5573496222496033,-0.10969795286655426,0.5809137225151062,0.5512334108352661,0.10960563272237778,0.5959555506706238,0.7103389501571655,-0.1391219198703766,0.5664466619491577,0.6906084418296814,0.17399409413337708,0.614101767539978,0.8686553239822388,-0.07068826258182526,0.571353554725647,0.8275619149208069,0.3151484727859497,0.6298156976699829,0.8984860181808472,-0.07224898785352707,0.5803860425949097,0.8487469553947449,0.32346397638320923,0.5767006874084473,0.898672342300415,-0.22165970504283905,0.5317498445510864,0.8502142429351807,0.22201745212078094
frame_00003.jpg,0.6004794239997864,0.2850574553012848,-0.24727818369865417,0.6097413301467896,0.27353227138519287,-0.2549785077571869,0.6125675439834595,0.27344778180122375,-0.25519272685050964,0.6142877340316772,0.2740498185157776,-0.2551645040512085,0.6050575375556946,0.2732311189174652,-0.2256433516740799,0.6047018766403198,0.27292507886886597,-0.22591698169708252,0.6040611863136292,0.2724882960319519,-0.2260512113571167,0.630295991897583,0.28634029626846313,-0.23275315761566162,0.6089185476303101,0.27725327014923096,-0.09841408580541611,0.6027275919914246,0.30313098430633545,-0.2333211451768875,0.5979394912719727,0.30132442712783813,-0.19642598927021027,0.6389939785003662,0.3556317985057831,-0.28139394521713257,0.5996145606040955,0.3573538362979889,0.05156589299440384,0.6155558824539185,0.336778849363327,-0.480299174785614,0.5851321816444397,0.4475340247154236,0.0954890176653862,0.602159321308136,0.2898584008216858,-0.6390622854232788,0.5656669735908508,0.5072243809700012,-0.012215623632073402,0.5946344137191772,0.27959567308425903,-0.699579119682312,0.5611628890037537,0.5272395610809326,-0.02891884744167328,0.5985456705093384,0.2711944580078125,-0.6948859691619873,0.5581833720207214,0.5257287621498108,-0.06051080301403999,0.5981816053390503,0.2772100865840912,-0.6413499116897583,0.5617127418518066,0.5187349915504456,-0.0292750746011734,0.6051637530326843,0.5530524849891663,-0.10841642320156097,0.5825847387313843,0.5476228594779968,0.10828225314617157,0.5960114002227783,0.7084587216377258,-0.12452732026576996,0.568526029586792,0.6910947561264038,0.1309165060520172,0.6085072159767151,0.8595526218414307,-0.0667911171913147,0.5734843611717224,0.828927755355835,0.27951741218566895,0.6250630617141724,0.888835608959198,-0.07043851912021637,0.5822640657424927,0.8499687314033508,0.3087005019187927,0.5763556957244873,0.8983152508735657,-0.22518649697303772,0.5316243171691895,0.8522949814796448,0.14632774889469147
frame_00004.jpg,0.5989599227905273,0.2853185534477234,-0.23004190623760223,0.6092444062232971,0.2729296386241913,-0.24681822955608368,0.6112645864486694,0.27295178174972534,-0.24703899025917053,0.6122494339942932,0.27334392070770264,-0.24701985716819763,0.605197548866272,0.273001104593277,-0.21233265101909637,0.6051962971687317,0.2728671729564667,-0.21262745559215546,0.6051611304283142,0.27262717485427856,-0.21278496086597443,0.6293919086456299,0.28403231501579285,-0.2616761326789856,0.6140791773796082,0.27745136618614197,-0.1020621508359909,0.6000625491142273,0.30029430985450745,-0.228404238820076,0.5976958274841309,0.29989784955978394,-0.18450160324573517,0.6392921209335327,0.3548620641231537,-0.314584344625473,0.608505368232727,0.35689079761505127,0.045231860131025314,0.6179842948913574,0.35501810908317566,-0.4931134283542633,0.5899384617805481,0.4477677047252655,0.11404423415660858,0.5996221303939819,0.3073870539665222,-0.6147873997688293,0.5664738416671753,0.5088675618171692,0.027967926114797592,0.5938226580619812,0.2989905774593353,-0.6700410842895508,0.5617984533309937,0.5288211107254028,0.016324084252119064,0.5986465215682983,0.29030171036720276,-0.6626790761947632,0.5583103895187378,0.5270909667015076,-0.018689094111323357,0.6002544164657593,0.2954801321029663,-0.6143460869789124,0.5615614652633667,0.5200338363647461,0.009866244159638882,0.6065569519996643,0.5548985004425049,-0.11326663196086884,0.5870903730392456,0.5513913631439209,0.11312784999608994,0.5964316129684448,0.7004210352897644,-0.11535158008337021,0.569869875907898,0.6869519352912903,0.14413201808929443,0.6090601086616516,0.8482517600059509,-0.02796948328614235,0.5744043588638306,0.8240014314651489,0.2769806981086731,0.624009907245636,0.8746017217636108,-0.026407480239868164,0.5829578042030334,0.845443069934845,0.28722596168518066,0.5803378224372864,0.8960351347923279,-0.16757981479167938,0.5325802564620972,0.8515740633010864,0.19013340771198273
frame_00005.jpg,0.5999568700790405,0.28216487169265747,-0.21388503909111023,0.6094597578048706,0.2707776427268982,-0.23105549812316895,0.6114896535873413,0.270893931388855,-0.23129239678382874,0.6128443479537964,0.2712688148021698,-0.23127742111682892,0.6059930920600891,0.2708403766155243,-0.19727113842964172,0.6067597270011902,0.27080801129341125,-0.19755128026008606,0.607292890548706,0.2706526219844818,-0.1977137178182602,0.6293685436248779,0.2812289595603943,-0.25124868750572205,0.6182152032852173,0.27747341990470886,-0.09591265767812729,0.6016075611114502,0.29707664251327515,-0.2147262990474701,0.5980434417724609,0.29672887921333313,-0.1719127595424652,0.6379008889198303,0.3599163591861725,-0.3049694299697876,0.6144214272499084,0.3588024377822876,0.046422578394412994,0.616466224193573,0.34947603940963745,-0.4858883023262024,0.5966947674751282,0.4465997815132141,0.14111581444740295,0.6132456064224243,0.24380344152450562,-0.6271138787269592,0.5702562928199768,0.5082094073295593,0.09240967780351639,0.6129095554351807,0.22665342688560486,-0.6865987777709961,0.5626779794692993,0.5288906693458557,0.08598173409700394,0.6221303343772888,0.22189372777938843,-0.6835218071937561,0.5629505515098572,0.5281834602355957,0.052446894347667694,0.6208704113960266,0.2294856607913971,-0.6299033164978027,0.565435528755188,0.5206113457679749,0.07608945667743683,0.607893168926239,0.5589207410812378,-0.11064930260181427,0.5904613733291626,0.554223358631134,0.11054998636245728,0.5971929430961609,0.7025285959243774,-0.0800066888332367,0.5711644887924194,0.6881740689277649,0.20856241881847382,0.6092466711997986,0.8589622378349304,0.027946706861257553,0.5751277208328247,0.8233224153518677,0.3709098696708679,0.6216150522232056,0.894422709941864,0.029980575665831566,0.5837024450302124,0.8480798006057739,0.3817176818847656,0.5746880173683167,0.8885689377784729,-0.1193714365363121,0.5348930954933167,0.8433089852333069,0.2830689549446106
frame_00006.jpg,0.605661153793335,0.26652631163597107,-0.20727472007274628,0.6146990060806274,0.2551642656326294,-0.22581593692302704,0.6164258122444153,0.25493958592414856,-0.22605951130390167,0.617551863193512,0.25464844703674316,-0.22604791820049286,0.6133008599281311,0.25460919737815857,-0.19136467576026917,0.6142902374267578,0.2540769875049591,-0.19164420664310455,0.6150517463684082,0.25308459997177124,-0.1918068826198578,0.6338239908218384,0.2624088525772095,-0.2502407431602478,0.6255429983139038,0.2582906484603882,-0.0918828472495079,0.6089513897895813,0.27885231375694275,-0.2096729725599289,0.6075954437255859,0.27798953652381897,-0.16604283452033997,0.6494998335838318,0.35235753655433655,-0.3122960329055786,0.619481086730957,0.3457554280757904,0.04109378904104233,0.6252884864807129,0.33827775716781616,-0.5265368819236755,0.600869357585907,0.43471139669418335,0.1096753254532814,0.6273632645606995,0.22160758078098297,-0.7041435837745667,0.5767898559570312,0.49613600969314575,0.01940368488430977,0.6268726587295532,0.19456574320793152,-0.771790623664856,0.5699976086616516,0.5179177522659302,0.0041745929047465324,0.6343654990196228,0.19370795786380768,-0.7638509273529053,0.5638274550437927,0.5158768892288208,-0.027363333851099014,0.6338333487510681,0.2041178047657013,-0.7058979272842407,0.5672174692153931,0.5078127384185791,0.0023941933177411556,0.6115478277206421,0.5483808517456055,-0.10912296921014786,0.5949147343635559,0.5433749556541443,0.1090448722243309,0.5975310206413269,0.6934311389923096,-0.04716050624847412,0.5771343111991882,0.6784629225730896,0.2209031581878662,0.6119447350502014,0.8455520272254944,0.08932408690452576,0.5779661536216736,0.8134933114051819,0.40446701645851135,0.6230182647705078,0.87975013256073,0.09426213055849075,0.5882678627967834,0.836931049823761,0.41770949959754944,0.5781397819519043,0.8826605081558228,-0.04569437727332115,0.5373603701591492,0.8305774927139282,0.3266811668872833
frame_00007.jpg,0.6118465662002563,0.2387988418340683,-0.19589951634407043,0.621948778629303,0.22651128470897675,-0.2141861617565155,0.6237329840660095,0.22625437378883362,-0.2144373655319214,0.6250062584877014,0.22604437172412872,-0.21443486213684082,0.6203757524490356,0.22648562490940094,-0.1792382448911667,0.6210898160934448,0.22620366513729095,-0.17951896786689758,0.6218352913856506,0.22539789974689484,-0.17969565093517303,0.6398260593414307,0.2339683324098587,-0.23972372710704803,0.6318621039390564,0.23243893682956696,-0.07704325020313263,0.6160385012626648,0.25237447023391724,-0.1977403163909912,0.6138812303543091,0.25190410017967224,-0.15366527438163757,0.6599017381668091,0.31660187244415283,-0.29747721552848816,0.6248118877410889,0.3191814422607422,0.05016206577420235,0.6361407041549683,0.28771692514419556,-0.48415407538414,0.6095382571220398,0.4150146543979645,0.1295781433582306,0.6440276503562927,0.1811857372522354,-0.6200262308120728,0.592971682548523,0.489288330078125,0.05400043725967407,0.6421520113945007,0.1706875115633011,-0.6813949942588806,0.5903505086898804,0.5034098625183105,0.042011916637420654,0.6480563879013062,0.16882607340812683,-0.6755651831626892,0.5841611623764038,0.5007091164588928,0.009030171670019627,0.6478677988052368,0.17555420100688934,-0.6219501495361328,0.5863546133041382,0.4953114688396454,0.03696911036968231,0.6219105124473572,0.5215616226196289,-0.1088690310716629,0.6008337736129761,0.5194379091262817,0.10879846662282944,0.6089925169944763,0.6776021718978882,-0.04867110401391983,0.5862450003623962,0.6638944745063782,0.2213246375322342,0.619392454624176,0.839474618434906,0.08572964370250702,0.5835883021354675,0.8116064071655273,0.40942391753196716,0.6308764219284058,0.860486626625061,0.09056328237056732,0.5937517285346985,0.836246132850647,0.4231826663017273,0.5829327702522278,0.8742082715034485,-0.05081579089164734,0.5383681654930115,0.8152719736099243,0.32933565974235535
frame_00008.jpg,0.6164659261703491,0.2194146364927292,-0.15669116377830505,0.6257012486457825,0.20541058480739594,-0.1848985105752945,0.6277638673782349,0.20563599467277527,-0.18516795337200165,0.6295022368431091,0.20590949058532715,-0.18515630066394806,0.6240664124488831,0.20428220927715302,-0.1408751904964447,0.6248703598976135,0.2036423683166504,-0.14114919304847717,0.6254960298538208,0.2027275562286377,-0.14132139086723328,0.6456464529037476,0.21374808251857758,-0.22256681323051453,0.637590765953064,0.21026144921779633,-0.042519114911556244,0.6222105622291565,0.23491208255290985,-0.1715734302997589,0.619277834892273,0.23414888978004456,-0.11509661376476288,0.6670529842376709,0.29367443919181824,-0.29580098390579224,0.63316410779953,0.2931017577648163,0.09802954643964767,0.6536861062049866,0.303443968296051,-0.5016633868217468,0.6063421964645386,0.3885193467140198,0.1975679248571396,0.6532058119773865,0.2337646782398224,-0.6413711905479431,0.5950223803520203,0.45238620042800903,0.16207991540431976,0.6535203456878662,0.22275026142597198,-0.6974069476127625,0.5943699479103088,0.47205331921577454,0.16160443425178528,0.6594179272651672,0.21683375537395477,-0.6912883520126343,0.5916518568992615,0.46771475672721863,0.13554254174232483,0.6594375371932983,0.22289715707302094,-0.6423220634460449,0.5925601720809937,0.4597902297973633,0.14895471930503845,0.6259325742721558,0.5055383443832397,-0.12298202514648438,0.6050354838371277,0.5012902021408081,0.12290871143341064,0.6141414046287537,0.6621614098548889,-0.05900300666689873,0.5901663899421692,0.6459025740623474,0.2480495274066925,0.6241612434387207,0.808131992816925,0.08039158582687378,0.5925368070602417,0.7828166484832764,0.410431444644928,0.6339065432548523,0.8281541466712952,0.08754365891218185,0.6033283472061157,0.8089321851730347,0.42227450013160706,0.5918136835098267,0.8445046544075012,-0.02832045592367649,0.5450352430343628,0.799092710018158,0.3495030403137207
frame_00009.jpg,0.6197384595870972,0.19885316491127014,-0.179969921708107,0.6285911798477173,0.18617933988571167,-0.20308911800384521,0.6307026147842407,0.186460942029953,-0.2033383548259735,0.6323604583740234,0.1868092268705368,-0.2033195197582245,0.6270065903663635,0.18606728315353394,-0.16170108318328857,0.6282299160957336,0.18596011400222778,-0.16199082136154175,0.6288666725158691,0.18571577966213226,-0.16217708587646484,0.6491999626159668,0.19575899839401245,-0.22956213355064392,0.6406105756759644,0.19268105924129486,-0.048011984676122665,0.6263378858566284,0.21453741192817688,-0.18602827191352844,0.6233183741569519,0.21422788500785828,-0.13220402598381042,0.6706927418708801,0.27219685912132263,-0.2922579050064087,0.6369478702545166,0.26882222294807434,0.08720146119594574,0.6588916182518005,0.2709674835205078,-0.5116321444511414,0.6086999773979187,0.360865980386734,0.14779505133628845,0.6531654596328735,0.202432319521904,-0.6869689226150513,0.602056086063385,0.40986573696136475,0.0631202682852745,0.6521292924880981,0.18804071843624115,-0.7528061866760254,0.6031370759010315,0.42870378494262695,0.0500255711376667,0.6577329635620117,0.17712028324604034,-0.7449616193771362,0.6007398962974548,0.42192932963371277,0.024198533967137337,0.6587041616439819,0.1842174082994461,-0.6884063482284546,0.6010344624519348,0.4143982529640198,0.048690520226955414,0.6312253475189209,0.4822036921977997,-0.11793625354766846,0.6099951267242432,0.4818550944328308,0.1178307980298996,0.6189576983451843,0.6384289860725403,-0.07974320650100708,0.5958682298660278,0.6244661808013916,0.20665252208709717,0.627849817276001,0.7760933637619019,0.0606626495718956,0.5976310968399048,0.7569801211357117,0.36600738763809204,0.6354225873947144,0.8106248378753662,0.06711038947105408,0.6087480783462524,0.7840319871902466,0.37751543521881104,0.5940967798233032,0.8165854811668396,-0.059393733739852905,0.5529359579086304,0.7799137234687805,0.2925524115562439
